race_id,horse,jockey,trainer,weather,track_condition,distance,gate,odds,place_odds,finish,form_score,condition_score,weight_diff,paddock_score,odds_shift
R0121,Horse_02,Jockey_05,Trainer_06,曇,稍重,1200,2,10.48,4.12,11,43.8,39.6,1.6,43.8,0.0
R0121,Horse_06,Jockey_09,Trainer_01,曇,稍重,1200,4,7.67,3.31,12,68.8,72.1,-5.6,74.8,0.0
R0121,Horse_20,Jockey_07,Trainer_05,曇,稍重,1200,6,17.7,6.31,13,49.5,44.2,0.9,39.6,0.0
R0121,Horse_16,Jockey_03,Trainer_01,曇,稍重,1200,12,41.97,12.86,14,38.1,44.6,7.6,47.6,0.0
R0122,Horse_08,Jockey_04,Trainer_07,晴,良,1800,2,1.53,1.42,1,80.2,82.1,-6.6,80.3,0.0
R0122,Horse_03,Jockey_08,Trainer_04,晴,良,1800,3,2.5,1.77,2,64.0,68.7,-1.7,68.5,0.0
R0122,Horse_12,Jockey_10,Trainer_01,晴,良,1800,9,2.66,1.75,3,57.3,73.4,-2.2,76.3,0.0
R0122,Horse_17,Jockey_11,Trainer_03,晴,良,1800,8,2.63,1.99,4,58.5,67.6,-5.0,75.4,0.0
R0122,Horse_23,Jockey_10,Trainer_07,晴,良,1800,6,3.24,2.1,5,51.3,48.6,0.3,50.7,0.0
R0122,Horse_10,Jockey_09,Trainer_09,晴,良,1800,15,3.16,1.87,6,54.7,50.8,-9.5,53.3,0.0
R0122,Horse_04,Jockey_09,Trainer_07,晴,良,1800,1,4.05,2.25,7,63.3,66.8,-2.8,68.7,0.0
R0122,Horse_09,Jockey_08,Trainer_04,晴,良,1800,13,4.61,2.45,8,61.6,55.8,3.8,57.0,0.0
R0122,Horse_22,Jockey_03,Trainer_02,晴,良,1800,10,4.17,2.18,9,71.3,64.8,-2.1,59.1,0.0
R0122,Horse_06,Jockey_06,Trainer_05,晴,良,1800,4,5.94,2.73,10,57.6,52.0,-1.7,50.1,0.0
R0122,Horse_11,Jockey_10,Trainer_06,晴,良,1800,14,6.83,2.93,11,41.7,36.5,-5.9,34.4,0.0
R0122,Horse_14,Jockey_09,Trainer_09,晴,良,1800,11,12.7,4.77,12,44.9,60.0,10.9,58.6,0.0
R0122,Horse_02,Jockey_06,Trainer_03,晴,良,1800,5,16.0,5.36,13,50.8,40.2,9.0,30.5,0.0
R0122,Horse_20,Jockey_02,Trainer_03,晴,良,1800,7,19.78,6.75,14,51.1,55.5,-7.9,56.1,0.0
R0122,Horse_05,Jockey_03,Trainer_06,晴,良,1800,12,32.01,10.25,15,44.8,37.5,-5.9,36.4,0.0
R0123,Horse_07,Jockey_11,Trainer_05,晴,良,1600,3,1.36,1.58,1,57.7,47.6,-3.5,47.1,0.0
R0123,Horse_18,Jockey_08,Trainer_02,晴,良,1600,13,1.42,1.4,2,80.8,87.3,-3.4,92.7,0.0
R0123,Horse_04,Jockey_04,Trainer_03,晴,良,1600,10,1.53,1.28,3,71.3,73.9,-5.6,79.4,0.0
R0123,Horse_08,Jockey_06,Trainer_06,晴,良,1600,7,1.98,1.51,4,77.8,69.0,3.2,65.0,0.0
R0123,Horse_21,Jockey_01,Trainer_04,晴,良,1600,6,2.64,1.84,5,72.6,83.5,-3.7,77.0,0.0
R0123,Horse_06,Jockey_10,Trainer_03,晴,良,1600,16,2.96,1.93,6,57.7,68.0,-3.1,74.4,0.0
R0123,Horse_12,Jockey_11,Trainer_05,晴,良,1600,11,2.2,1.59,7,66.3,54.2,4.6,57.7,0.0
R0123,Horse_17,Jockey_01,Trainer_08,晴,良,1600,12,4.79,2.38,8,57.4,59.8,10.3,64.3,0.0
R0123,Horse_19,Jockey_09,Trainer_07,晴,良,1600,2,4.02,2.3,9,54.2,66.2,-3.6,70.2,0.0
R0123,Horse_11,Jockey_01,Trainer_09,晴,良,1600,1,7.19,3.1,10,49.7,45.0,-4.8,49.4,0.0
R0123,Horse_23,Jockey_10,Trainer_06,晴,良,1600,8,8.14,3.52,11,59.8,74.8,-3.4,77.7,0.0
R0123,Horse_22,Jockey_01,Trainer_02,晴,良,1600,5,9.7,3.85,12,67.6,71.3,-6.0,71.1,0.0
R0123,Horse_01,Jockey_11,Trainer_03,晴,良,1600,15,12.88,4.69,13,56.1,46.2,-9.1,55.2,0.0
R0123,Horse_14,Jockey_01,Trainer_08,晴,良,1600,9,8.43,3.54,14,49.2,32.5,-3.7,41.7,0.0
R0123,Horse_16,Jockey_09,Trainer_03,晴,良,1600,14,17.95,6.13,15,61.2,61.4,4.6,66.8,0.0
R0123,Horse_13,Jockey_01,Trainer_05,晴,良,1600,4,70.0,18.0,16,29.2,32.4,9.4,23.9,0.0
R0124,Horse_07,Jockey_04,Trainer_09,曇,良,1800,7,1.32,1.19,1,72.8,68.3,-1.8,65.7,0.0
R0124,Horse_08,Jockey_07,Trainer_05,曇,良,1800,2,2.09,1.67,2,63.5,59.9,-0.8,55.7,0.0
R0124,Horse_18,Jockey_05,Trainer_01,曇,良,1800,12,2.02,1.62,3,53.3,46.6,7.5,50.6,0.0
R0124,Horse_03,Jockey_08,Trainer_02,曇,良,1800,4,2.68,1.72,4,67.0,74.2,-4.2,71.3,0.0
R0124,Horse_12,Jockey_11,Trainer_03,曇,良,1800,11,3.21,1.98,5,56.0,55.5,-0.1,58.9,0.0
R0124,Horse_09,Jockey_11,Trainer_09,曇,良,1800,5,4.04,2.12,6,73.2,62.6,3.6,51.2,0.0
R0124,Horse_10,Jockey_07,Trainer_02,曇,良,1800,1,5.1,2.42,7,64.3,55.9,-10.3,56.0,0.0
R0124,Horse_21,Jockey_02,Trainer_07,曇,良,1800,13,7.81,3.19,8,51.1,60.1,-1.8,67.5,0.0
R0124,Horse_11,Jockey_02,Trainer_09,曇,良,1800,6,4.58,2.67,9,33.6,32.5,-4.5,22.1,0.0
R0124,Horse_01,Jockey_02,Trainer_06,曇,良,1800,8,4.22,2.19,10,48.0,40.9,3.6,34.8,0.0
R0124,Horse_17,Jockey_11,Trainer_04,曇,良,1800,10,12.4,4.67,11,43.9,42.7,0.4,38.6,0.0
R0124,Horse_19,Jockey_01,Trainer_04,曇,良,1800,9,16.09,5.58,12,69.3,81.4,-8.1,83.7,0.0
R0124,Horse_16,Jockey_10,Trainer_09,曇,良,1800,3,47.6,14.71,13,39.4,35.3,-3.9,30.7,0.0
R0125,Horse_07,Jockey_06,Trainer_02,曇,良,2200,4,1.67,1.63,1,66.1,67.9,-5.1,59.3,0.0
R0125,Horse_03,Jockey_04,Trainer_06,曇,良,2200,14,1.68,1.62,2,63.8,55.8,-2.5,60.4,0.0
R0125,Horse_18,Jockey_11,Trainer_06,曇,良,2200,11,2.06,1.61,3,87.2,81.6,4.4,75.8,0.0
R0125,Horse_22,Jockey_02,Trainer_08,曇,良,2200,16,2.37,1.8,4,59.5,51.1,-3.0,42.6,0.0
R0125,Horse_08,Jockey_02,Trainer_04,曇,良,2200,1,2.35,1.85,5,76.1,79.4,4.5,74.7,0.0
R0125,Horse_21,Jockey_06,Trainer_05,曇,良,2200,5,2.54,1.73,6,73.4,67.8,-0.3,72.4,0.0
R0125,Horse_17,Jockey_11,Trainer_05,曇,良,2200,9,2.99,1.89,7,47.4,55.9,8.2,57.0,0.0
R0125,Horse_15,Jockey_08,Trainer_09,曇,良,2200,15,2.22,1.77,8,45.8,41.5,0.3,36.8,0.0
R0125,Horse_04,Jockey_09,Trainer_07,曇,良,2200,2,3.26,1.88,9,68.8,67.5,7.8,64.7,0.0
R0125,Horse_14,Jockey_08,Trainer_03,曇,良,2200,12,5.07,2.35,10,60.0,56.1,10.1,55.2,0.0
R0125,Horse_24,Jockey_09,Trainer_04,曇,良,2200,10,7.14,3.06,11,51.0,54.3,-1.3,58.5,0.0
R0125,Horse_19,Jockey_09,Trainer_08,曇,良,2200,8,12.25,4.6,12,43.7,45.2,-0.0,59.7,0.0
R0125,Horse_20,Jockey_06,Trainer_02,曇,良,2200,3,16.9,5.91,13,62.2,64.9,6.3,62.3,0.0
R0125,Horse_11,Jockey_11,Trainer_04,曇,良,2200,7,10.83,4.24,14,32.2,40.4,14.4,50.7,0.0
R0125,Horse_13,Jockey_11,Trainer_01,曇,良,2200,13,14.05,5.08,15,44.8,49.3,-2.9,46.1,0.0
R0125,Horse_16,Jockey_10,Trainer_06,曇,良,2200,6,60.05,18.0,16,33.4,32.0,-1.2,39.9,0.0
R0126,Horse_04,Jockey_11,Trainer_09,雨,重,2000,7,1.4,1.59,1,68.7,72.7,-8.4,80.3,0.0
R0126,Horse_21,Jockey_05,Trainer_09,雨,重,2000,3,1.59,1.3,2,57.6,62.7,0.7,58.2,0.0
R0126,Horse_09,Jockey_09,Trainer_07,雨,重,2000,8,2.29,1.72,3,63.5,60.1,7.9,65.4,0.0
R0126,Horse_14,Jockey_02,Trainer_05,雨,重,2000,10,2.5,1.68,4,43.2,54.9,-2.2,59.3,0.0
R0126,Horse_22,Jockey_10,Trainer_04,雨,重,2000,12,3.86,2.04,5,51.6,45.6,-1.3,35.5,0.0
R0126,Horse_10,Jockey_02,Trainer_06,雨,重,2000,6,2.49,1.66,6,55.9,46.7,2.9,30.0,0.0
R0126,Horse_15,Jockey_05,Trainer_02,雨,重,2000,9,3.38,2.0,7,69.8,66.8,1.1,60.1,0.0
R0126,Horse_19,Jockey_03,Trainer_05,雨,重,2000,2,5.27,2.42,8,46.6,41.3,-0.1,43.8,0.0
R0126,Horse_17,Jockey_01,Trainer_04,雨,重,2000,5,9.17,3.52,9,57.5,64.0,-7.0,55.5,0.0
R0126,Horse_13,Jockey_09,Trainer_09,雨,重,2000,4,5.95,2.82,10,39.3,45.2,1.4,53.2,0.0
R0126,Horse_20,Jockey_09,Trainer_03,雨,重,2000,1,27.53,8.99,11,41.9,42.6,4.6,41.5,0.0
R0126,Horse_16,Jockey_07,Trainer_05,雨,重,2000,11,27.66,8.94,12,36.4,37.8,-4.5,41.1,0.0
R0127,Horse_18,Jockey_05,Trainer_08,雨,重,2400,8,2.22,1.62,1,78.3,81.5,-3.9,76.0,0.0
R0127,Horse_22,Jockey_04,Trainer_07,雨,重,2400,4,2.04,1.63,2,65.0,68.1,2.0,60.3,0.0
R0127,Horse_08,Jockey_06,Trainer_05,雨,重,2400,1,3.15,1.71,3,57.7,59.4,7.4,57.9,0.0
R0127,Horse_03,Jockey_05,Trainer_08,雨,重,2400,12,3.44,2.02,4,59.6,54.3,-6.5,55.9,0.0
R0127,Horse_04,Jockey_11,Trainer_07,雨,重,2400,6,3.73,2.21,5,68.2,71.3,9.0,72.6,0.0
R0127,Horse_09,Jockey_07,Trainer_03,雨,重,2400,5,4.21,2.2,6,57.5,48.5,-2.3,43.4,0.0
R0127,Horse_15,Jockey_02,Trainer_05,雨,重,2400,9,4.13,2.25,7,67.9,58.4,-2.4,61.1,0.0
R0127,Horse_01,Jockey_06,Trainer_07,雨,重,2400,2,3.29,2.01,8,60.8,61.7,4.4,61.7,0.0
R0127,Horse_19,Jockey_09,Trainer_05,雨,重,2400,3,3.14,2.0,9,50.5,51.5,10.3,57.1,0.0
R0127,Horse_24,Jockey_08,Trainer_05,雨,重,2400,10,5.11,2.61,10,44.8,47.8,-4.4,39.2,0.0
R0127,Horse_23,Jockey_09,Trainer_02,雨,重,2400,11,10.61,4.07,11,52.2,50.3,-1.7,51.7,0.0
R0127,Horse_20,Jockey_10,Trainer_01,雨,重,2400,7,62.28,18.0,12,45.8,47.9,0.1,50.0,0.0
R0128,Horse_18,Jockey_04,Trainer_05,雨,良,2000,4,1.6,1.47,1,95.0,88.0,-0.1,89.7,0.0
R0128,Horse_08,Jockey_08,Trainer_08,雨,良,2000,14,1.75,1.43,2,42.1,42.1,-0.6,47.6,0.0
R0128,Horse_04,Jockey_07,Trainer_05,雨,良,2000,5,2.18,1.61,3,62.6,65.8,4.4,58.3,0.0
R0128,Horse_21,Jockey_08,Trainer_09,雨,良,2000,13,1.77,1.68,4,57.2,63.7,1.0,64.6,0.0
R0128,Horse_22,Jockey_04,Trainer_06,雨,良,2000,7,2.13,1.7,5,67.9,70.7,5.8,75.8,0.0
R0128,Horse_03,Jockey_07,Trainer_09,雨,良,2000,16,2.66,1.82,6,59.3,64.1,1.7,56.9,0.0
R0128,Horse_11,Jockey_05,Trainer_01,雨,良,2000,1,3.48,1.95,7,53.2,49.1,-3.4,53.9,0.0
R0128,Horse_09,Jockey_07,Trainer_04,雨,良,2000,11,3.39,1.98,8,56.9,66.9,5.9,72.1,0.0
R0128,Horse_05,Jockey_01,Trainer_09,雨,良,2000,2,3.96,2.22,9,53.6,68.3,11.3,77.7,0.0
R0128,Horse_19,Jockey_09,Trainer_06,雨,良,2000,3,8.47,3.53,10,55.8,51.5,-10.3,54.7,0.0
R0128,Horse_24,Jockey_08,Trainer_01,雨,良,2000,8,11.1,4.04,11,54.8,52.7,9.9,46.4,0.0
R0128,Horse_17,Jockey_09,Trainer_01,雨,良,2000,12,8.19,3.34,12,69.0,63.2,3.5,60.8,0.0
R0128,Horse_20,Jockey_08,Trainer_07,雨,良,2000,15,10.87,4.19,13,55.8,48.1,2.6,47.3,0.0
R0128,Horse_06,Jockey_07,Trainer_03,雨,良,2000,6,5.85,2.66,14,74.6,63.3,-5.9,71.5,0.0
R0128,Horse_14,Jockey_03,Trainer_07,雨,良,2000,9,14.9,5.23,15,53.5,56.7,-8.7,46.1,0.0
R0128,Horse_16,Jockey_08,Trainer_01,雨,良,2000,10,13.37,4.9,16,37.3,35.3,2.1,34.7,0.0
R0129,Horse_07,Jockey_08,Trainer_03,曇,良,1200,11,1.43,1.45,1,76.3,82.3,-7.1,73.0,0.0
R0129,Horse_17,Jockey_10,Trainer_02,曇,良,1200,10,2.56,1.84,2,69.6,71.4,1.3,75.9,0.0
R0129,Horse_03,Jockey_09,Trainer_01,曇,良,1200,2,1.85,1.64,3,67.3,76.9,2.8,74.0,0.0
R0129,Horse_21,Jockey_07,Trainer_09,曇,良,1200,6,3.89,2.06,4,51.7,56.1,12.5,48.7,0.0
R0129,Horse_10,Jockey_07,Trainer_02,曇,良,1200,3,3.04,1.96,5,57.1,59.6,7.6,57.3,0.0
R0129,Horse_24,Jockey_06,Trainer_07,曇,良,1200,9,2.48,1.88,6,56.5,65.3,-0.2,65.7,0.0
R0129,Horse_01,Jockey_06,Trainer_07,曇,良,1200,8,4.57,2.36,7,43.7,37.9,-0.5,26.7,0.0
R0129,Horse_13,Jockey_06,Trainer_02,曇,良,1200,12,4.45,2.21,8,38.5,45.2,0.8,53.9,0.0
R0129,Horse_02,Jockey_06,Trainer_07,曇,良,1200,4,10.1,3.89,9,32.8,42.7,-4.2,42.7,0.0
R0129,Horse_06,Jockey_07,Trainer_02,曇,良,1200,7,10.23,4.0,10,56.8,51.1,8.2,56.4,0.0
R0129,Horse_14,Jockey_09,Trainer_06,曇,良,1200,1,15.6,5.33,11,50.6,62.1,6.1,61.2,0.0
R0129,Horse_11,Jockey_03,Trainer_01,曇,良,1200,5,38.52,12.0,12,35.3,41.7,8.3,42.5,0.0
R0130,Horse_07,Jockey_02,Trainer_06,雨,重,1400,7,1.51,1.34,1,87.8,91.8,1.1,98.0,0.0
R0130,Horse_18,Jockey_06,Trainer_04,雨,重,1400,10,1.55,1.49,2,63.7,66.3,-1.9,57.0,0.0
R0130,Horse_17,Jockey_01,Trainer_05,雨,重,1400,6,2.5,1.72,3,55.3,48.6,0.6,38.0,0.0
R0130,Horse_05,Jockey_03,Trainer_02,雨,重,1400,3,3.56,2.1,4,51.7,48.7,2.2,52.3,0.0
R0130,Horse_23,Jockey_01,Trainer_04,雨,重,1400,8,4.48,2.3,5,55.0,55.7,4.4,60.5,0.0
R0130,Horse_15,Jockey_06,Trainer_01,雨,重,1400,2,8.59,3.46,6,45.4,40.1,0.3,31.2,0.0
R0130,Horse_11,Jockey_01,Trainer_03,雨,重,1400,4,4.69,2.35,7,41.5,50.4,0.9,46.4,0.0
R0130,Horse_20,Jockey_08,Trainer_01,雨,重,1400,9,5.22,2.49,8,52.8,50.7,9.4,42.5,0.0
R0130,Horse_16,Jockey_05,Trainer_09,雨,重,1400,5,12.8,4.67,9,50.4,42.1,-10.0,35.5,0.0
R0130,Horse_24,Jockey_01,Trainer_02,雨,重,1400,1,25.77,8.23,10,48.6,29.8,-2.1,24.2,0.0
R0131,Horse_07,Jockey_02,Trainer_03,晴,稍重,2000,11,1.63,1.45,1,74.5,73.5,-3.8,66.3,0.0
R0131,Horse_08,Jockey_06,Trainer_04,晴,稍重,2000,13,1.89,1.6,2,62.3,70.7,-1.4,75.5,0.0
R0131,Horse_22,Jockey_08,Trainer_09,晴,稍重,2000,3,2.4,1.77,3,56.2,63.6,1.0,65.3,0.0
R0131,Horse_18,Jockey_04,Trainer_01,晴,稍重,2000,14,2.0,1.5,4,65.6,57.2,2.5,59.7,0.0
R0131,Horse_12,Jockey_05,Trainer_06,晴,稍重,2000,12,2.46,1.73,5,53.0,60.5,3.7,67.2,0.0
R0131,Horse_24,Jockey_08,Trainer_02,晴,稍重,2000,6,3.84,2.13,6,60.2,64.0,0.2,60.7,0.0
R0131,Horse_10,Jockey_11,Trainer_05,晴,稍重,2000,8,5.48,2.61,7,52.6,44.7,-0.2,44.1,0.0
R0131,Horse_14,Jockey_05,Trainer_07,晴,稍重,2000,9,5.7,2.66,8,44.5,39.0,-2.5,36.9,0.0
R0131,Horse_15,Jockey_08,Trainer_06,晴,稍重,2000,4,10.45,3.8,9,47.8,51.4,-6.3,58.3,0.0
R0131,Horse_17,Jockey_03,Trainer_08,晴,稍重,2000,1,12.8,4.75,10,57.9,49.7,-6.3,30.9,0.0
R0131,Horse_11,Jockey_02,Trainer_01,晴,稍重,2000,7,6.73,3.05,11,56.2,43.4,-0.3,40.1,0.0
R0131,Horse_20,Jockey_07,Trainer_03,晴,稍重,2000,10,11.98,4.51,12,46.7,49.2,-2.4,47.7,0.0
R0131,Horse_01,Jockey_09,Trainer_09,晴,稍重,2000,5,8.84,3.54,13,67.5,71.6,5.5,60.9,0.0
R0131,Horse_16,Jockey_11,Trainer_07,晴,稍重,2000,2,17.59,6.06,14,45.5,45.2,-5.0,45.8,0.0
R0132,Horse_18,Jockey_02,Trainer_05,雨,重,1200,10,1.91,1.49,1,77.5,71.4,3.8,72.7,0.0
R0132,Horse_23,Jockey_05,Trainer_08,雨,重,1200,3,1.78,1.46,2,61.4,63.4,-4.8,67.0,0.0
R0132,Horse_12,Jockey_11,Trainer_08,雨,重,1200,2,1.7,1.69,3,67.1,68.6,-6.1,65.4,0.0
R0132,Horse_03,Jockey_09,Trainer_03,雨,重,1200,4,2.77,1.83,4,62.1,70.5,-2.1,79.9,0.0
R0132,Horse_22,Jockey_01,Trainer_08,雨,重,1200,11,3.12,1.74,5,77.9,86.0,-10.2,80.0,0.0
R0132,Horse_24,Jockey_02,Trainer_04,雨,重,1200,1,4.11,2.09,6,60.3,64.2,-3.2,73.3,0.0
R0132,Horse_11,Jockey_10,Trainer_03,雨,重,1200,6,3.99,2.22,7,56.5,57.1,-0.8,49.2,0.0
R0132,Horse_01,Jockey_09,Trainer_06,雨,重,1200,9,7.0,3.01,8,45.9,35.8,0.1,37.9,0.0
R0132,Horse_15,Jockey_07,Trainer_04,雨,重,1200,5,7.64,3.07,9,52.2,60.7,-10.5,72.7,0.0
R0132,Horse_20,Jockey_07,Trainer_07,雨,重,1200,8,27.08,8.93,10,36.1,23.5,3.8,20.1,0.0
R0132,Horse_02,Jockey_10,Trainer_02,雨,重,1200,7,49.24,14.99,11,20.0,27.1,4.5,29.0,0.0
R0133,Horse_07,Jockey_08,Trainer_09,雨,重,1200,15,1.53,1.54,1,74.2,59.0,-3.6,49.3,0.0
R0133,Horse_09,Jockey_04,Trainer_07,雨,重,1200,13,1.48,1.26,2,66.7,69.1,1.0,72.9,0.0
R0133,Horse_04,Jockey_05,Trainer_06,雨,重,1200,8,1.76,1.44,3,65.4,79.4,-3.8,82.2,0.0
R0133,Horse_22,Jockey_09,Trainer_07,雨,重,1200,12,3.12,1.85,4,58.6,57.0,4.5,63.2,0.0
R0133,Horse_05,Jockey_07,Trainer_07,雨,重,1200,2,4.87,2.29,5,72.0,85.2,-8.1,77.2,0.0
R0133,Horse_18,Jockey_07,Trainer_05,雨,重,1200,11,4.11,2.22,6,68.8,65.7,3.5,70.2,0.0
R0133,Horse_19,Jockey_06,Trainer_04,雨,重,1200,3,3.41,2.04,7,54.4,52.7,-3.9,56.0,0.0
R0133,Horse_12,Jockey_11,Trainer_06,雨,重,1200,4,5.0,2.59,8,65.8,67.5,0.5,65.7,0.0
R0133,Horse_17,Jockey_01,Trainer_07,雨,重,1200,6,6.39,2.77,9,49.5,37.4,-2.1,28.6,0.0
R0133,Horse_15,Jockey_03,Trainer_07,雨,重,1200,14,5.02,2.57,10,43.2,33.5,-2.1,31.0,0.0
R0133,Horse_21,Jockey_09,Trainer_02,雨,重,1200,7,7.04,3.06,11,57.4,55.7,-11.9,50.5,0.0
R0133,Horse_03,Jockey_08,Trainer_02,雨,重,1200,9,9.73,3.67,12,52.4,50.0,-0.2,49.8,0.0
R0133,Horse_24,Jockey_03,Trainer_06,雨,重,1200,1,8.98,3.67,13,56.5,48.0,-3.9,51.9,0.0
R0133,Horse_11,Jockey_04,Trainer_01,雨,重,1200,5,7.15,3.2,14,57.7,58.7,7.3,67.0,0.0
R0133,Horse_13,Jockey_06,Trainer_02,雨,重,1200,10,35.42,11.17,15,33.7,32.6,3.2,42.3,0.0
R0134,Horse_07,Jockey_03,Trainer_07,曇,稍重,1800,6,1.37,1.25,1,90.2,98.0,6.2,98.0,0.0
R0134,Horse_23,Jockey_09,Trainer_09,曇,稍重,1800,9,2.25,1.81,2,60.2,50.6,2.0,50.5,0.0
R0134,Horse_12,Jockey_04,Trainer_04,曇,稍重,1800,4,1.95,1.6,3,69.8,81.8,-2.7,80.1,0.0
R0134,Horse_03,Jockey_09,Trainer_07,曇,稍重,1800,7,2.39,1.73,4,49.6,46.9,7.1,33.6,0.0
R0134,Horse_21,Jockey_05,Trainer_07,曇,稍重,1800,10,2.84,1.94,5,59.6,63.0,-6.0,63.4,0.0
R0134,Horse_08,Jockey_11,Trainer_08,曇,稍重,1800,3,3.46,2.03,6,52.0,46.6,0.6,50.1,0.0
R0134,Horse_06,Jockey_05,Trainer_07,曇,稍重,1800,2,4.67,2.47,7,63.6,64.2,-7.1,67.7,0.0
R0134,Horse_17,Jockey_06,Trainer_08,曇,稍重,1800,5,5.65,2.68,8,51.5,51.1,5.0,52.2,0.0
R0134,Horse_05,Jockey_03,Trainer_06,曇,稍重,1800,16,4.0,2.31,9,40.9,39.2,3.7,46.1,0.0
R0134,Horse_14,Jockey_08,Trainer_01,曇,稍重,1800,14,3.62,2.23,10,62.3,63.3,1.4,64.8,0.0
R0134,Horse_13,Jockey_08,Trainer_01,曇,稍重,1800,11,4.81,2.43,11,42.8,42.4,9.0,49.0,0.0
R0134,Horse_19,Jockey_07,Trainer_04,曇,稍重,1800,13,13.19,4.86,12,48.5,38.3,0.1,34.9,0.0
R0134,Horse_24,Jockey_07,Trainer_05,曇,稍重,1800,1,8.01,3.28,13,58.2,44.3,-7.8,51.6,0.0
R0134,Horse_15,Jockey_02,Trainer_04,曇,稍重,1800,12,12.28,4.66,14,47.5,58.1,3.7,55.8,0.0
R0134,Horse_01,Jockey_09,Trainer_03,曇,稍重,1800,8,9.89,4.01,15,47.3,57.7,0.9,60.5,0.0
R0134,Horse_16,Jockey_10,Trainer_03,曇,稍重,1800,15,15.28,5.4,16,32.2,22.1,5.7,23.6,0.0
R0135,Horse_08,Jockey_02,Trainer_03,晴,良,1800,7,2.23,1.57,1,69.7,64.8,7.9,73.2,0.0
R0135,Horse_15,Jockey_04,Trainer_09,晴,良,1800,5,2.39,1.66,2,51.9,55.6,8.0,39.5,0.0
R0135,Horse_24,Jockey_06,Trainer_09,晴,良,1800,12,2.26,1.66,3,61.8,62.5,2.2,63.6,0.0
R0135,Horse_09,Jockey_08,Trainer_09,晴,良,1800,10,2.78,1.8,4,69.9,78.9,0.7,81.3,0.0
R0135,Horse_17,Jockey_08,Trainer_02,晴,良,1800,1,2.36,1.58,5,85.2,92.9,0.3,89.2,0.0
R0135,Horse_03,Jockey_08,Trainer_02,晴,良,1800,6,2.95,1.86,6,66.0,67.2,-2.0,66.0,0.0
R0135,Horse_04,Jockey_05,Trainer_06,晴,良,1800,9,4.39,2.41,7,53.8,54.1,-2.1,51.8,0.0
R0135,Horse_06,Jockey_08,Trainer_05,晴,良,1800,13,4.91,2.57,8,55.1,51.6,3.7,55.3,0.0
R0135,Horse_12,Jockey_07,Trainer_04,晴,良,1800,2,3.5,1.94,9,56.6,65.2,1.3,69.0,0.0
R0135,Horse_21,Jockey_02,Trainer_01,晴,良,1800,4,4.88,2.47,10,55.3,52.9,-5.7,59.9,0.0
R0135,Horse_11,Jockey_08,Trainer_03,晴,良,1800,8,7.8,3.2,11,43.8,44.5,5.7,40.5,0.0
R0135,Horse_14,Jockey_06,Trainer_03,晴,良,1800,11,15.3,5.41,12,49.9,52.6,9.0,57.5,0.0
R0135,Horse_13,Jockey_01,Trainer_03,晴,良,1800,3,70.0,18.0,13,35.4,29.6,4.8,35.9,0.0
R0136,Horse_08,Jockey_06,Trainer_04,曇,重,1600,10,2.05,1.64,1,66.8,64.3,-0.2,67.4,0.0
R0136,Horse_09,Jockey_08,Trainer_03,曇,重,1600,1,2.59,1.66,2,53.9,45.8,7.1,39.3,0.0
R0136,Horse_10,Jockey_11,Trainer_04,曇,重,1600,7,2.56,1.69,3,81.0,87.2,3.0,75.4,0.0
R0136,Horse_05,Jockey_06,Trainer_01,曇,重,1600,2,2.56,1.83,4,72.2,79.3,11.0,76.7,0.0
R0136,Horse_17,Jockey_08,Trainer_03,曇,重,1600,9,3.24,2.14,5,54.1,68.2,10.4,69.3,0.0
R0136,Horse_12,Jockey_07,Trainer_04,曇,重,1600,6,2.66,1.76,6,76.2,69.6,-2.0,65.3,0.0
R0136,Horse_18,Jockey_09,Trainer_08,曇,重,1600,5,4.27,2.04,7,73.0,78.8,-3.7,70.1,0.0
R0136,Horse_20,Jockey_05,Trainer_01,曇,重,1600,4,6.48,2.87,8,48.1,50.4,-3.0,48.0,0.0
R0136,Horse_13,Jockey_08,Trainer_04,曇,重,1600,8,13.54,4.8,9,40.8,36.1,9.2,39.4,0.0
R0136,Horse_16,Jockey_06,Trainer_04,曇,重,1600,3,70.0,18.0,10,42.5,50.9,3.9,52.5,0.0
R0137,Horse_07,Jockey_06,Trainer_02,雨,重,2000,6,1.63,1.6,1,81.7,79.9,2.8,82.5,0.0
R0137,Horse_04,Jockey_05,Trainer_06,雨,重,2000,4,1.71,1.49,2,67.8,66.7,6.1,73.0,0.0
R0137,Horse_10,Jockey_07,Trainer_05,雨,重,2000,7,1.45,1.56,3,66.6,72.4,-0.1,75.2,0.0
R0137,Horse_18,Jockey_09,Trainer_05,雨,重,2000,5,2.17,1.67,4,72.3,74.7,4.2,72.9,0.0
R0137,Horse_01,Jockey_04,Trainer_09,雨,重,2000,13,2.81,1.9,5,55.8,40.4,0.2,37.5,0.0
R0137,Horse_14,Jockey_06,Trainer_05,雨,重,2000,8,3.53,2.26,6,59.1,66.1,6.0,69.3,0.0
R0137,Horse_09,Jockey_03,Trainer_09,雨,重,2000,2,3.14,1.8,7,60.6,60.0,7.6,54.0,0.0
R0137,Horse_22,Jockey_02,Trainer_02,雨,重,2000,1,4.69,2.58,8,45.8,35.1,-0.2,32.3,0.0
R0137,Horse_15,Jockey_08,Trainer_08,雨,重,2000,3,4.19,2.31,9,53.5,53.4,-4.0,50.7,0.0
R0137,Horse_05,Jockey_01,Trainer_03,雨,重,2000,15,3.15,2.01,10,53.7,54.8,-1.2,47.7,0.0
